	home_id	scores_cleanliness	scores_location	review_id	comments
3997	4138423	9.0	9.0	21851339	Had a great stay in Ballard!  Rob and Molly were super communicative and very accommodating.  Thanks!
3998	4138423	9.0	9.0	22906317	"Could not have been better!  The house was perfect for us and our two dogs.  Rob was very responsive and incredibly flexible with our changing schedule, as we have just moved from MN to WA.  

Being able to stay in this home was a great respite for us and everything we needed was available.  We cannot say enough positive things! Comfy bed, stocked kitchen, clean, safe and easy to get to many different locations.  We loved that it was on the Burke-Gilman trail as well; just about a half mile from the trail.  Awesome.  

We HIGHLY recommend this home as well as Rob & Molly--two most gracious and generous people.  

Thank you!!"
3999	4138423	9.0	9.0	23332740	Everything was great at Rob and Molly's! The house was charming and comfortable. I would definitely stay here again!
4000	4138423	9.0	9.0	23506693	This place was perfect! Spent a long weekend there with my parents for my dad's 60th birthday and they just loved it. It was Just as described and so lovely. All the amenities of home. The location was great; a Safeway is very close as are many of the wonderful eateries and shops of Ballard. Rob and Molly were very responsive and access to the place was very easy. Hope I can stay here the next time I am back in Seattle. Can't recommend enough! 
4001	4138423	9.0	9.0	24474067	The house was perfect for our stay in Seattle, cozy and clean. It felt like home away from home. Molly and Rob where always helpful and even brought us gifts for Christmas eve. Definetely hope to back soon!
4002	4138423	9.0	9.0	24851041	Super cute little house in Ballard! It's a little older, so super modern amenities are lacking, but it adds to the charm of the house. Super comfy bed and the space is definitely accommodating for 2 adults. Parking is super easy and all the best eats are a short drive/uber away. Thanks for hosting us!
4003	4138423	9.0	9.0	25170028	Sunny Ballard Digs is all that it claims to be: darling, comfortable, and convenient. Rob and Molly seem like awesome people and were fantastic hosts. They left the house in good, clean shape for our arrival, a welcome note, and were easy and attentive to communicate with. 
4004	4138423	9.0	9.0	25682335	What a lovely little get-away! We had a wonderful week in our cozy home with retro furniture that was comfortable and fun. It's a quiet neighborhood and parking was so easy. We plan to return in warmer weather to use the lovely backyard! Thank you Rob and Molly for our week in Seattle. We felt like we lived there again.
4005	4138423	9.0	9.0	25826132	The house is in a very convenient location, and is just as described.  Very cute retro decor and super clean and pet friendly.  We never met the hosts but knew they were in the area and would be easy to reach.  
4006	4138423	9.0	9.0	25892133	The neighborhood was great! Close enough to walk to a dog park which was so nice for Charlie. The place looked exactly like the pictures and was a perfect place to stay for a few days. 
4007	4138423	9.0	9.0	26103930	I had a great time staying at Rob and Molly's place. Everything was clean when I arrived and they were very helpful with any questions I had. Nice place, cool neighborhood. 
4008	4138423	9.0	9.0	26200638	"Rob and Molly's place was the perfect home-away-from-home for our stay. Sunny, vintage, cute and comfy. Kitchen was well stocked! 

Ballard is a walkable distance and it was super easy to get downtown with the bus a block away. Rob was extremely communicative and helpful with our need for a speedy last minute reservation- and quickly resolved our small hiccup at check-in. Wonderful hosts, thanks again! 
"
4009	4138423	9.0	9.0	26334114	We had a nice stay at rob and Molly's. Bedroom is cozy and comfortable. Bathroom is updated. Street is busy, but bedroom is quiet. Dog friendly with a small backyard. Communication was easy and we would stay here again.
4010	4138423	9.0	9.0	26590035	Had a great weekend stay here!  Place is exactly what you see in the listing.  Very convenient location with easy parking and easy check-in.  Great central-point for exploring all of Seattle!
